40,51.51,-0.16101,-0.19729,0.064317,3.124
40.5,51.51,-0.16101,-0.55886,-0.025174,3.1279
41,51.51,-0.16101,-0.73245,0.043058,3.1195
41.5,51.51,-0.16101,-1.0346,-0.066974,3.25
42,51.51,-0.16101,-1.2415,0.048284,3.1908
42.5,51.51,-0.16101,-1.2951,0.0053876,3.0734
43,51.51,-0.16101,-1.2629,0.069697,3.0976
43.5,51.51,-0.16101,-1.2328,-0.077431,3.1821
44,51.51,-0.16101,-1.2494,0.042113,3.1209
44.5,51.51,-0.16101,-1.1976,-0.059919,3.167
45,51.51,-0.16101,-1.2737,0.084048,3.0986
45.5,51.51,-0.16101,-1.2028,-0.071024,3.158
46,51.51,-0.16101,-1.3083,0.041201,3.1717
46.5,51.51,-0.16101,-1.168,-0.064849,3.1229
47,51.51,-0.16101,-1.2948,0.033407,3.0841
47.5,51.51,-0.16101,-1.1902,-0.080211,3.1096
48,51.51,-0.16101,-1.2742,0.011999,3.1236
48.5,51.51,-0.16101,-1.2557,-0.076578,3.1923
49,51.51,-0.16101,-1.2418,0.021586,3.1772
49.5,51.51,-0.16101,-1.2252,0.013856,3.0621
50,51.51,-0.16101,-1.3059,0.014976,3.2007
50.5,51.51,-0.16101,-1.2003,-0.0088965,3.0892
51,51.51,-0.16101,-1.3305,0.068842,3.0601
51.5,51.51,-0.16101,-1.2025,-0.065009,3.1526
52,51.51,-0.16101,-1.2437,0.04037,3.2031
52.5,51.509,-0.16101,-1.2692,-0.0083183,3.0864
53,51.509,-0.16101,-1.2307,0.02254,3.1738
53.5,51.509,-0.16101,-1.2439,-0.066407,3.2144
54,51.509,-0.16101,-1.3075,0.046375,3.1802
54.5,51.509,-0.16101,-1.2092,-0.047967,3.1652
55,51.509,-0.16101,-1.3217,0.075185,3.0789
55.5,51.509,-0.16101,-1.2014,-0.035674,3.1258
56,51.509,-0.16101,-1.2935,0.052367,3.0968
56.5,51.509,-0.16101,-1.2203,-0.032733,3.1004
57,51.509,-0.16101,-1.2387,0.042724,3.1244
57.5,51.509,-0.16101,-1.2719,-0.033114,3.1644
58,51.509,-0.16101,-1.212,0.15065,3.0205
58.5,51.509,-0.16101,-1.282,-0.01697,3.0774
59,51.509,-0.16101,-1.2591,0.03214,3.1483
59.5,51.509,-0.16101,-1.2922,-0.013572,3.0824
60,51.509,-0.16101,-1.1977,0.043178,3.1599
60.5,51.509,-0.16101,-1.343,-0.048479,3.1352
61,51.509,-0.16101,-1.1895,0.03649,3.0872
61.5,51.509,-0.16101,-1.2598,-0.10211,3.1633
62,51.509,-0.16101,-1.2552,0.015462,3.1492
62.5,51.509,-0.16101,-1.2749,-0.048739,3.1249
63,51.509,-0.16101,-1.243,-0.025954,3.2413
63.5,51.509,-0.16101,-1.2649,-0.03764,3.1626
64,51.509,-0.16101,-1.2422,0.0073048,3.1889
64.5,51.509,-0.16101,-1.2338,-0.066428,3.187
65,51.509,-0.16101,-1.2893,0.048333,3.1534
65.5,51.509,-0.16101,-1.2109,-0.00012215,3.1302
66,51.509,-0.16101,-1.2666,0.093492,3.131
66.5,51.509,-0.16101,-1.2554,-0.019417,3.1274
67,51.509,-0.16101,-1.2486,0.050254,3.1297
67.5,51.509,-0.16101,-1.2181,-0.030839,3.0788
68,51.509,-0.16101,-1.2823,0.022003,3.1646
68.5,51.509,-0.16101,-1.1479,-0.048174,3.1493
69,51.509,-0.16101,-1.3349,0.060395,3.087
69.5,51.509,-0.16101,-1.1412,-0.065311,3.1596
70,51.509,-0.16101,-1.4012,0.046561,3.1481
70.5,51.509,-0.16101,-1.1043,-0.030419,3.1142
71,51.509,-0.16101,-1.4166,0.063196,3.0876
71.5,51.509,-0.16101,-0.92399,-0.093358,3.1928
72,51.509,-0.16101,-0.82642,0.068905,3.1101
72.5,51.509,-0.16101,-0.42775,-0.032733,3.0663
73,51.509,-0.16101,-0.32065,0.048121,3.1125
73.5,51.509,-0.16101,-0.12763,0.034871,2.8558
74,51.509,-0.16101,-0.27846,0.17343,2.5809
74.5,51.509,-0.16101,-0.056726,0.091518,2.3556
75,51.509,-0.16101,-0.2286,0.31826,2.0742
75.5,51.509,-0.161,0.057719,0.21059,1.7774
76,51.509,-0.161,-0.073067,0.27712,1.5588
76.5,51.509,-0.161,0.17696,0.23387,1.3309
77,51.509,-0.161,0.058492,0.24347,1.0625
77.5,51.509,-0.161,0.26974,0.15258,0.76564
78,51.509,-0.161,0.13095,0.1669,0.49549
78.5,51.509,-0.16099,0.3181,0.04399,0.2776
79,51.509,-0.16099,0.077489,0.0047671,0.032804
79.5,51.509,-0.16099,0.5897,-0.014202,0.020554
80,51.509,-0.16099,0.59839,-0.0022243,-0.021855
80.5,51.509,-0.16099,1.131,-0.015687,-0.025679
81,51.509,-0.16099,1.1377,-0.010667,0.006176
81.5,51.509,-0.16099,1.4158,-0.035619,0.00010286
82,51.509,-0.16099,1.1737,-0.004193,0.020855
82.5,51.509,-0.16099,1.3704,-0.035947,0.0043218
83,51.509,-0.16099,1.1735,-0.022018,-0.062362
83.5,51.509,-0.16099,1.3211,-0.0040646,-0.020843
84,51.509,-0.161,1.144,-0.0045265,0.036498
84.5,51.509,-0.161,1.4091,-0.045749,0.0035292
85,51.509,-0.161,1.1518,0.0068079,0.0090512
85.5,51.509,-0.161,1.3496,-0.0096441,-0.024536
86,51.509,-0.161,1.1317,0.04126,-0.0054212
86.5,51.509,-0.161,1.3516,0.021904,0.048863
87,51.509,-0.16099,1.1062,-0.024301,-0.066017
87.5,51.509,-0.161,1.3668,-0.051131,-0.02086
88,51.509,-0.161,1.1636,-0.0082202,0.037184
88.5,51.509,-0.161,1.3422,-0.046005,0.033736
89,51.509,-0.161,1.1491,-0.024672,-0.018099
89.5,51.509,-0.161,1.381,-0.038395,-0.0091186
90,51.509,-0.161,1.1109,0.037059,0.03388
90.5,51.509,-0.161,1.3732,-0.021865,0.027282
91,51.509,-0.161,1.1251,-0.014345,-0.045559
91.5,51.509,-0.161,1.3517,-0.032328,-0.0085342
92,51.509,-0.161,1.087,-0.0072353,-0.046824
92.5,51.509,-0.161,1.4092,-0.031916,-0.0043882
93,51.509,-0.161,1.0623,-0.014093,-0.031774
93.5,51.509,-0.161,1.4617,-0.0072059,-0.0012983
94,51.509,-0.161,1.067,0.057721,0.070445
94.5,51.509,-0.161,1.44,-0.016026,0.018709
95,51.509,-0.161,1.0353,0.048843,0.018737
95.5,51.509,-0.161,1.4687,-0.038166,-0.045356
96,51.509,-0.161,1.0069,0.0041042,-0.023652
96.5,51.509,-0.161,1.4789,0.0089298,0.0096552
97,51.509,-0.161,1.0244,0.062538,0.063619
97.5,51.509,-0.161,1.4825,-0.0096439,0.038299
98,51.509,-0.161,1.0373,0.030735,0.02994
98.5,51.509,-0.161,1.4611,0.0061806,0.025882
99,51.509,-0.161,1.0629,0.064564,0.03603
99.5,51.509,-0.161,1.4182,0.024071,0.003321
100,51.51,-0.161,1.0837,0.0013589,-0.034684
100.5,51.51,-0.161,1.3796,0.0096344,0.012084
101,51.51,-0.161,1.153,-0.0053821,-0.0033635
101.5,51.51,-0.161,1.2797,-0.0075017,0.021957
102,51.51,-0.161,1.1595,0.02633,0.028183
102.5,51.51,-0.161,1.4144,-0.04977,-0.051009
103,51.51,-0.161,1.1248,0.064641,0.016984
103.5,51.51,-0.16099,1.3521,-0.047539,-0.053292
104,51.51,-0.161,1.1905,-0.010366,-0.033653
104.5,51.51,-0.161,1.3084,-0.048067,-0.046286
105,51.51,-0.161,1.1913,-0.0039312,-0.0066251
105.5,51.51,-0.161,1.3241,-0.053666,-0.034906
106,51.51,-0.161,1.2222,0.0061219,-0.020636
106.5,51.51,-0.161,1.3351,-0.02095,-0.026684
107,51.51,-0.161,1.1817,0.031676,0.021482
107.5,51.51,-0.161,1.3155,-0.026078,-0.04979
108,51.51,-0.161,1.1708,0.018696,-0.030749
108.5,51.51,-0.161,1.4092,-0.045132,-0.078819
109,51.51,-0.161,1.1532,0.0018164,-0.067946
109.5,51.51,-0.161,1.3945,-0.008341,-0.0074051
110,51.51,-0.161,1.084,-0.010887,-0.00021426
110.5,51.51,-0.161,1.2639,-0.039671,0.0061208
111,51.51,-0.161,0.58584,-0.010048,-0.034287
111.5,51.51,-0.161,0.71501,-0.03517,-0.093881
112,51.51,-0.161,0.01945,0.01842,-0.040335
112.5,51.51,-0.161,0.40352,0.044847,0.21795
113,51.51,-0.161,-0.078377,0.14273,0.51886
113.5,51.51,-0.16099,0.40928,0.19497,0.8142
114,51.51,-0.16099,-0.13637,0.19825,1.1393
114.5,51.51,-0.16099,0.38221,0.30286,1.2882
115,51.51,-0.16099,-0.30465,0.18915,1.5826
115.5,51.51,-0.16099,0.25011,0.28235,1.8156
116,51.51,-0.16099,-0.42458,0.13661,2.066
116.5,51.51,-0.16099,0.12532,0.24578,2.3344
117,51.51,-0.16098,-0.52888,0.082186,2.6229
117.5,51.51,-0.16098,0.088415,0.11166,2.845
118,51.51,-0.16098,-0.63808,-0.013597,3.1467
118.5,51.51,-0.16098,-0.059563,0.036493,3.1293
119,51.51,-0.16098,-1.1585,0.001096,3.098
119.5,51.51,-0.16098,-0.57895,0.079754,3.0734
120,51.51,-0.16098,-1.6949,-0.0032226,3.1181
120.5,51.51,-0.16098,-0.8062,0.017547,3.1358
121,51.51,-0.16098,-1.7507,-0.030422,3.1335
121.5,51.51,-0.16098,-0.76552,0.036384,3.1597
122,51.51,-0.16098,-1.7292,0.0026902,3.133
122.5,51.51,-0.16098,-0.76108,0.02767,3.1495
123,51.51,-0.16098,-1.7382,-0.056698,3.1844
123.5,51.51,-0.16098,-0.76313,0.013473,3.1353
124,51.51,-0.16098,-1.72,-0.056021,3.1982
124.5,51.51,-0.16098,-0.77372,-0.0033804,3.1575
125,51.51,-0.16098,-1.7129,-0.066792,3.1643
125.5,51.51,-0.16098,-0.76991,-0.010688,3.1931
126,51.51,-0.16098,-1.7332,-0.003726,3.1259
126.5,51.51,-0.16098,-0.78271,0.08226,3.0276
127,51.51,-0.16098,-1.7146,-0.031488,3.11
127.5,51.51,-0.16098,-0.74156,0.045258,3.0614
128,51.51,-0.16098,-1.7114,-0.052018,3.1618
128.5,51.51,-0.16098,-0.69918,0.058277,3.1025
129,51.51,-0.16098,-1.7886,-0.010175,3.1211
129.5,51.51,-0.16098,-0.67669,-0.013506,3.1808
130,51.51,-0.16098,-1.8119,-0.032853,3.1618
130.5,51.51,-0.16098,-0.69951,0.012234,3.1466
131,51.509,-0.16098,-1.8455,-0.033585,3.1463
131.5,51.509,-0.16098,-0.6245,-0.014892,3.1957
132,51.509,-0.16098,-1.9001,-0.029278,3.1781
132.5,51.509,-0.16098,-0.56643,0.043871,3.1644
133,51.509,-0.16098,-1.9572,0.010859,3.1472
133.5,51.509,-0.16098,-0.51767,0.067936,3.15
134,51.509,-0.16098,-1.9825,0.039886,3.1258
134.5,51.509,-0.16098,-0.4865,0.08619,3.0726
135,51.509,-0.16098,-1.9708,-0.012303,3.1432
135.5,51.509,-0.16098,-0.48964,0.0060587,3.1738
136,51.509,-0.16098,-1.9831,-0.019678,3.1463
136.5,51.509,-0.16098,-0.49597,0.04921,3.1103
137,51.509,-0.16098,-2.0446,-0.014184,3.1559
137.5,51.509,-0.16098,-0.468,0.053208,3.1085
138,51.509,-0.16098,-1.989,-0.01712,3.1356
138.5,51.509,-0.16098,-0.50791,0.047486,3.1283
139,51.509,-0.16098,-1.9861,-0.0043857,3.1565
139.5,51.509,-0.16098,-0.49181,0.059761,3.108
140,51.509,-0.16098,-2.0225,0.0011577,3.1337
140.5,51.509,-0.16098,-0.47814,0.030228,3.178
141,51.509,-0.16098,-2.0587,0.02919,3.0947
141.5,51.509,-0.16098,-0.4387,0.013099,3.1209
142,51.509,-0.16098,-2.0154,-0.019803,3.0839
142.5,51.509,-0.16098,-0.47126,0.025512,3.1199
143,51.509,-0.16098,-2.1007,-0.044998,3.1649
143.5,51.509,-0.16098,-0.38684,-0.0095688,3.2084
144,51.509,-0.16098,-2.0695,-0.013744,3.1572
144.5,51.509,-0.16098,-0.43803,0.047948,3.0999
145,51.509,-0.16098,-2.0489,0.0047351,3.0985
145.5,51.509,-0.16098,-0.4966,0.014124,3.1337
146,51.509,-0.16098,-2.043,-0.01862,3.1798
146.5,51.509,-0.16098,-0.4751,0.017319,3.1648
147,51.509,-0.16098,-1.993,-0.0032353,3.1507
147.5,51.509,-0.16098,-0.51033,0.035703,3.1612
148,51.509,-0.16098,-2.0017,0.0091471,3.1542
148.5,51.509,-0.16098,-0.53836,0.050764,3.122
149,51.509,-0.16098,-1.9721,-0.0079348,3.1445
149.5,51.509,-0.16098,-0.35306,0.031393,3.1531
150,51.509,-0.16098,-1.4591,-0.010127,3.1365
150.5,51.509,-0.16098,0.20486,0.011832,3.1254
151,51.509,-0.16098,-0.95764,-0.056439,3.1141
151.5,51.509,-0.16098,0.4901,0.06477,2.8914
152,51.509,-0.16098,-0.89039,0.11665,2.6424
152.5,51.509,-0.16098,0.54901,0.18224,2.4226
153,51.509,-0.16098,-0.81918,0.18498,2.1752
153.5,51.509,-0.16098,0.65438,0.24005,1.8269
154,51.509,-0.16097,-0.72166,0.23806,1.5694
154.5,51.509,-0.16097,0.78254,0.25089,1.2773
155,51.509,-0.16097,-0.58635,0.22716,1.0814
155.5,51.509,-0.16097,0.87544,0.1364,0.75693
156,51.509,-0.16097,-0.44877,0.18377,0.58425
156.5,51.509,-0.16097,0.91721,0.0083989,0.28938
157,51.509,-0.16097,-0.48049,0.031366,-0.033863
157.5,51.509,-0.16097,1.201,-0.050297,0.023149
158,51.509,-0.16097,-0.010243,0.015799,0.016462
158.5,51.509,-0.16097,1.8028,-0.078613,-0.042122
159,51.509,-0.16097,0.44326,0.026634,0.0058274
159.5,51.509,-0.16097,2.0734,-0.033492,0.02391
160,51.509,-0.16097,0.46512,0.016379,0.017541
160.5,51.509,-0.16097,2.0993,-0.061127,-0.04947
161,51.509,-0.16097,0.42923,0.05461,-0.0070678
161.5,51.509,-0.16097,2.06,-0.02086,-0.016473
162,51.509,-0.16097,0.4493,0.075367,0.047598
162.5,51.509,-0.16097,2.0359,-0.028913,0.014102
163,51.509,-0.16097,0.50198,0.02287,0.0025373
163.5,51.509,-0.16097,2.0525,-0.023587,0.01661
164,51.509,-0.16097,0.4598,0.022051,-0.00359
164.5,51.509,-0.16097,2.0695,-0.014226,0.077935
165,51.509,-0.16097,0.44974,0.030726,0.054859
165.5,51.509,-0.16097,2.0662,-0.033778,0.052308
166,51.509,-0.16097,0.46728,0.040301,0.011464
166.5,51.509,-0.16097,2.0959,-0.038801,0.011198
167,51.509,-0.16097,0.40241,0.045329,-0.013942
167.5,51.509,-0.16097,2.0772,-0.015374,0.038218
168,51.509,-0.16097,0.40855,0.052779,0.052009
168.5,51.509,-0.16097,2.0671,-0.051149,0.022745
169,51.509,-0.16097,0.45951,0.0021058,-0.010606
169.5,51.509,-0.16097,2.0834,-0.041356,0.022034
170,51.509,-0.16097,0.40877,0.0077567,-0.044584
170.5,51.509,-0.16097,2.0663,-0.047946,-0.027876
171,51.509,-0.16097,0.43591,0.038724,-0.0032328
171.5,51.509,-0.16097,1.9889,-0.043867,-0.00028319
172,51.509,-0.16097,0.47146,0.032086,0.010192
172.5,51.509,-0.16097,2.018,-0.030045,0.027465
173,51.509,-0.16097,0.46968,0.05249,0.0010263
173.5,51.509,-0.16097,2.0181,-0.012929,0.059156
174,51.509,-0.16097,0.50003,0.037604,0.0070824
174.5,51.509,-0.16097,2.0093,-0.02384,0.0026947
175,51.509,-0.16097,0.52575,0.022102,-0.01493
175.5,51.509,-0.16097,1.9503,-0.041375,0.0028453
176,51.509,-0.16097,0.59481,0.065358,0.0067002
176.5,51.509,-0.16097,1.9054,-0.04028,-0.0023161
177,51.509,-0.16097,0.64617,0.055361,0.033071
177.5,51.51,-0.16097,1.8414,-0.011963,0.0066035
178,51.51,-0.16097,0.69185,0.03858,-0.06699
178.5,51.51,-0.16097,1.8108,-0.016122,-0.053006
179,51.51,-0.16097,0.68288,0.080535,-0.022827
179.5,51.51,-0.16097,1.7918,-0.0029067,0.00089123
180,51.51,-0.16097,0.66032,0.046368,0.016601
180.5,51.51,-0.16097,1.8149,-0.028558,0.0061774
181,51.51,-0.16097,0.66134,0.047139,0.021233
181.5,51.51,-0.16097,1.8444,-0.045387,0.016676
182,51.51,-0.16097,0.68195,0.021168,-0.0026364
182.5,51.51,-0.16097,1.7681,-0.044761,0.014438
183,51.51,-0.16097,0.72522,0.038569,-0.020522
183.5,51.51,-0.16097,1.7929,-0.048622,-0.064417
184,51.51,-0.16097,0.69145,0.044927,-0.014712
184.5,51.51,-0.16097,1.7622,-0.020898,0.0079366
185,51.51,-0.16097,0.72169,0.025986,0.021151
185.5,51.51,-0.16097,1.8085,-0.093998,-0.040331
186,51.51,-0.16097,0.72773,0.013234,-0.031697
186.5,51.51,-0.16097,1.7625,-0.043468,-0.031851
187,51.51,-0.16097,0.72067,0.015875,-0.039967
187.5,51.51,-0.16097,1.7221,-0.038267,-0.019095
188,51.51,-0.16097,0.81783,0.043329,0.013006
188.5,51.51,-0.16097,1.4747,-0.025857,0.044893
189,51.51,-0.16097,0.35907,0.036431,0.042847
189.5,51.51,-0.16097,0.91992,-0.038867,0.074089
190,51.51,-0.16097,-0.20813,-7.1692e-05,0.063481
190.5,51.51,-0.16097,0.65816,0.016994,0.25772
191,51.51,-0.16097,-0.27514,0.13322,0.56389
191.5,51.51,-0.16097,0.67445,0.16993,0.73128
192,51.51,-0.16096,-0.36093,0.23744,1.1247
192.5,51.51,-0.16096,0.58905,0.23463,1.3201
193,51.51,-0.16096,-0.47481,0.21678,1.635
193.5,51.51,-0.16096,0.45308,0.24658,1.8159
194,51.51,-0.16096,-0.62761,0.19254,2.0343
194.5,51.51,-0.16096,0.29836,0.22995,2.3019
195,51.51,-0.16095,-0.642,0.049652,2.58
195.5,51.51,-0.16095,0.18725,0.19298,2.8166
196,51.51,-0.16095,-0.67103,-0.078233,3.0718
196.5,51.51,-0.16095,-0.087041,0.10199,3.1047
197,51.51,-0.16095,-1.1938,-0.090594,3.1785
197.5,51.51,-0.16095,-0.53778,0.088588,3.1805
198,51.51,-0.16095,-1.7358,-0.086258,3.163
198.5,51.51,-0.16095,-0.82124,0.12806,3.1078
199,51.51,-0.16095,-1.7223,-0.13174,3.2103
199.5,51.51,-0.16095,-0.79057,0.10086,3.1016
200,51.51,-0.16095,-1.6556,-0.099694,3.1565
200.5,51.51,-0.16095,-0.84123,0.093359,3.1276
201,51.51,-0.16095,-1.7276,-0.064231,3.0986
201.5,51.51,-0.16095,-0.78731,0.090715,3.1755
202,51.51,-0.16095,-1.7227,-0.065809,3.1537
202.5,51.51,-0.16095,-0.81147,0.12082,3.1378
203,51.51,-0.16095,-1.679,-0.08458,3.1457
203.5,51.51,-0.16095,-0.84318,0.097261,3.1484
204,51.51,-0.16095,-1.6721,-0.080662,3.1815
204.5,51.51,-0.16095,-0.83001,0.13259,3.1269
205,51.51,-0.16095,-1.6801,-0.074519,3.1561
205.5,51.51,-0.16095,-0.78508,0.11259,3.1205
206,51.51,-0.16095,-1.7115,-0.097496,3.1397
206.5,51.51,-0.16095,-0.75639,0.063455,3.1671
207,51.51,-0.16095,-1.7509,-0.1284,3.2049
207.5,51.51,-0.16095,-0.73298,0.088886,3.1275
208,51.51,-0.16095,-1.7178,-0.11353,3.1765
208.5,51.51,-0.16095,-0.79675,0.058803,3.1571
209,51.509,-0.16095,-1.6669,-0.10486,3.1876
209.5,51.509,-0.16095,-0.85705,0.076431,3.1946
210,51.509,-0.16095,-1.6537,-0.063131,3.1669
210.5,51.509,-0.16095,-0.89942,0.13795,3.1208
211,51.509,-0.16095,-1.582,-0.11034,3.2108
211.5,51.509,-0.16095,-0.96944,0.1443,3.103
212,51.509,-0.16095,-1.5508,-0.094801,3.1542
212.5,51.509,-0.16095,-0.9283,0.095844,3.1195
213,51.509,-0.16095,-1.5861,-0.12054,3.1188
213.5,51.509,-0.16095,-0.85174,0.044752,3.2009
214,51.509,-0.16095,-1.6537,-0.066976,3.1191
214.5,51.509,-0.16095,-0.84952,0.087643,3.1566
215,51.509,-0.16095,-1.605,-0.088663,3.1723
215.5,51.509,-0.16095,-0.86679,0.10021,3.1009
216,51.509,-0.16095,-1.6242,-0.11867,3.1607
216.5,51.509,-0.16095,-0.85921,0.068051,3.1693
217,51.509,-0.16095,-1.6104,-0.087491,3.0959
217.5,51.509,-0.16095,-0.90528,0.0843,3.0844
218,51.509,-0.16095,-1.5684,-0.091246,3.1197
218.5,51.509,-0.16095,-0.98047,0.051128,3.1781
219,51.509,-0.16095,-1.5181,-0.065582,3.1146
219.5,51.509,-0.16095,-0.97789,0.083962,3.1639
220,51.509,-0.16095,-1.5029,-0.10062,3.1601
220.5,51.509,-0.16095,-1.0167,0.094917,3.1616
221,51.509,-0.16095,-1.4677,-0.089304,3.1356
221.5,51.509,-0.16095,-1.0238,0.062057,3.1874
222,51.509,-0.16095,-1.5216,-0.041687,3.0786
222.5,51.509,-0.16095,-0.96308,0.071935,3.1451
223,51.509,-0.16095,-1.5345,-0.10186,3.1399
223.5,51.509,-0.16095,-0.96336,0.077096,3.1145
224,51.509,-0.16095,-1.5254,-0.10504,3.1353
224.5,51.509,-0.16095,-0.95789,0.075938,3.1427
225,51.509,-0.16095,-1.5585,-0.073124,3.1035
225.5,51.509,-0.16095,-0.933,0.058078,3.1926
226,51.509,-0.16095,-1.571,-0.085697,3.1477
226.5,51.509,-0.16095,-0.93679,0.070171,3.1935
227,51.509,-0.16095,-1.5749,-0.090646,3.1687
227.5,51.509,-0.16095,-0.7083,0.10531,3.1562
228,51.509,-0.16095,-1.1016,-0.078006,3.1436
228.5,51.509,-0.16095,-0.18404,0.085389,3.17
229,51.509,-0.16095,-0.59656,-0.10082,3.1725
229.5,51.509,-0.16095,0.11486,0.18157,2.8499
230,51.509,-0.16095,-0.52662,0.040035,2.6118
230.5,51.509,-0.16095,0.10008,0.29636,2.3535
231,51.509,-0.16095,-0.40076,0.11789,2.12
231.5,51.509,-0.16095,0.21319,0.39805,1.8757
232,51.509,-0.16095,-0.24683,0.068523,1.5528
232.5,51.509,-0.16094,0.32761,0.43125,1.3389
233,51.509,-0.16094,-0.098699,0.068135,1.0158
233.5,51.509,-0.16094,0.41619,0.31108,0.78025
234,51.509,-0.16094,-0.04394,-0.02243,0.57582
234.5,51.509,-0.16094,0.49984,0.21243,0.2887
235,51.509,-0.16094,-0.017396,-0.17998,-0.04216
235.5,51.509,-0.16094,0.70078,0.14041,0.02351
236,51.509,-0.16094,0.50404,-0.14549,0.05665
236.5,51.509,-0.16094,1.2213,0.13598,0.015847
237,51.509,-0.16094,1.067,-0.14939,-0.00029226
237.5,51.509,-0.16094,1.4948,0.14809,-0.029393
238,51.509,-0.16094,1.016,-0.12766,-0.010964
238.5,51.509,-0.16094,1.5004,0.16733,-0.00053695
239,51.509,-0.16094,0.98956,-0.17018,0.023872
